unesco_id;unesco_site;acled_event_id;date;event_type;sub_event;distance_km;fatalities;notes;location_acled
1;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR44138;2021-04-18;Strategic developments;Looting/property destruction;0.51;0;Property destruction: On 18 April 2021, unknown individuals damaged the doors of the reception office of the Democratic Axe Party in Kiev and poured paint on them. The members of the Democratic Axe suspect that the provocation was organised by the president's adviser in response to criticism by party members of his activities.;Kyiv
1;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR45024;2021-05-18;Violence against civilians;Attack;0.51;0;On 18 May 2021, a police officer severely beat underage youths while detaining them in Kiev.;Kyiv
1;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR45027;2021-05-19;Violence against civilians;Attack;0.51;0;On 19 May 2021, police severely beat and detained an artist in Kiev. According to the victim, he had his nose smashed for no reason and was kept outside for several hours.;Kyiv
1;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR45546;2021-06-04;Violence against civilians;Attack;0.51;0;On 4 June 2021, unidentified individuals attacked the deputy chairman of the National Agency for Identifying, Tracing and Managing Assets Obtained through Corruption and Other Crimes in Kiev, when he was off duty. The victim sustained a gunshot wound.;Kyiv
1;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR45762;2021-06-18;Strategic developments;Disrupted weapons use;0.51;0;"Weapons seizure: On 18 June 2021, the Security Service of Ukraine seized a cache of weapons on the territory of the municipal enterprise Municipal Guard in Kiev, consisting of RPG-22 grenade launcher; 400 g of TNT, 2 cases of RGD-5 grenades, a U.S.-made KRISS semi-automatic pistol of 9*21 mm caliber, almost a hundred rounds of various calibers, a significant amount of hunting rifled weapons.";Kyiv
1;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR45779;2021-06-22;Strategic developments;Looting/property destruction;0.51;0;Property destruction: On 22 June 2021, unidentified individuals set fire to an activist's car in Kiev. The victim connects the arson to his activities against the illegal construction on the site of a park.;Kyiv
1;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR45955;2021-06-30;Violence against civilians;Attack;0.51;0;On 30 June 2021, unidentified individuals, allegedly far-right activists attacked and beat in Kiev a former Kharkiv separatist, who has several times avoided attending the trial for kidnapping during the Revolution of Dignity.;Kyiv
1;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR47451;2021-08-24;Violence against civilians;Attack;0.51;0;On 24 August 2021, an unidentified individual poured brilliant green [chemical desinfectant, Zelyonka] on former Ukrainian President Petro Poroshenko in Kiev. The victim was hospitalized with burns to his eyes.;Kyiv
1;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR47457;2021-08-26;Strategic developments;Looting/property destruction;0.51;0;Property destruction: On 26 August 2021, a man threw a Molotov cocktail at the entrance of the ombudsman's office in Kiev, as a result of which the doors of the premises were damaged. None of the workers and visitors was injured. Ombudsman believed that an NGO that opposes her work and position on equal rights of all citizens of Ukraine could be behind this incident. The attacker was detained.;Kyiv
1;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR48004;2021-09-30;Violence against civilians;Attack;0.51;0;On 30 September 2021, an unknown individual fired at the vehicle of a Head of the State Archive Service in Kiev who was not in the car at the moment of the attack. His driver was wounded in the incident and hospitalized.;Kyiv
1;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR48646;2021-10-22;Strategic developments;Looting/property destruction;0.51;0;Property destruction: On 22 October 2021, an unidentified individual tried to set fire to the house of the deputy head of the Office of the President in charge of European integration in Kiev with a Molotov cocktail.;Kyiv
1;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR50677;2022-01-06;Violence against civilians;Attack;0.51;0;On 6 January 2022, officers of Ukrainian Special Forces broke into an apartment and beat activists of Democratic Choice of Kazakhstan in Kiev, accusing them of coordinating the protests in Kazakhstan.;Kyiv
1;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR50679;2022-01-14;Strategic developments;Other;0.51;0;Other: On 14 January 2022, a massive cyber attack was carried out against Ukrainian information resources [coded to Kiev]. About 70 websites of central and regional authorities, including Ministry of Foreign Affairs and Energy Ministry, were affected. The attackers left anti-Ukrainian messages on some of the websites. Some of the websites were disabled to prevent the spreading of the attack to other resources.;Kyiv
1;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR50826;2022-01-19;Strategic developments;Looting/property destruction;0.51;0;Property destruction: On 19 January 2022, unidentified people fired at the editorial office of well-known journalist Dmytro Gordon in Kiev. As a result, the windows were damaged. The journalist connects the incident with his professional activities.;Kyiv
1;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR50987;2022-01-28;Violence against civilians;Attack;0.51;0;On 28 January 2022, an unidentified person attacked and beat a journalist of Stop Corruption in Kiev. The victim connects the attack with his professional activities.;Kyiv
1;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR276426;2022-02-10;Strategic developments;Disrupted weapons use;0.51;0;Weapons seizure: Around 10 February 2022 (as reported), the Security Service seized a vehicle, flammable materials and pyrotechnical materials from a Belarusian man in Kyiv, suspected of working with Belarus KGB. The man is suspected of organizing protests and of planning an arson attack.;Kyiv
1;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR52117;2022-02-23;Strategic developments;Change to group/activity;0.51;0;Security measures: On 23 February 2022, Verkhovna Rada in Kyiv supported the proposal of the National Security and Defense Council to introduce a state of emergency on the entire territory of Ukraine, except for Donetsk and Luhansk regions.;Kyiv
1;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR52118;2022-02-23;Strategic developments;Other;0.51;0;Other: On 23 February 2022, a massive cyber attack was carried out against Ukrainian information resources [coded to Kyiv]. Websites of a number of government and banking institutions were affected.;Kyiv
1;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR151724;2022-02-24;Explosions/Remote violence;Shelling/artillery/missile attack;0.51;0;On 24 February 2022, Ukrainian forces downed a Russian aircraft over Kyiv (Kyiv region). Casualties unknown.;Kyiv
1;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR52180;2022-02-24;Strategic developments;Change to group/activity;0.51;0;Security measures: On 24 February 2022, President of Ukraine in Kyiv signed a decree, which was approved by Verkhovna Rada, on the introduction of martial law in Ukraine. This decision was taken due to Russia's military aggression against Ukraine. On 2 May 2023, Verkhovna Rada of Ukraine in Kyiv prolonged the martial law in Ukraine.;Kyiv
1;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR52182;2022-02-24;Explosions/Remote violence;Shelling/artillery/missile attack;0.51;0;On 24 February 2022, the military forces of Russia launched a rocket attack on Kyiv, starting full-scale aggression against Ukraine. There were no injuries or fatalities.;Kyiv
1;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR52183;2022-02-24;Explosions/Remote violence;Shelling/artillery/missile attack;0.51;5;On 24 February 2022, the Russian military forces shot down a Ukrainian military aircraft in Kyiv region. Five people were killed.;Kyiv
1;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR52181;2022-02-24;Strategic developments;Other;0.51;0;Other: On 24 February 2022, Ukraine broke off diplomatic relations with Russia after the start of a military operation and rocket attacks on a number of Ukrainian cities on February 24, 2022. [coded to Kyiv].;Kyiv
1;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR54739;2022-02-25;Explosions/Remote violence;Shelling/artillery/missile attack;0.51;0;On 25 February 2022, Ukrainian forces downed two Russian Il-76 transport aircraft over Kyiv. Casualties unknown.;Kyiv
1;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR52239;2022-02-25;Battles;Armed clash;0.51;4;On 25 February 2022, there was an armed clash between the Russian military forces and the Ukrainian military forces in Kyiv. The Russian forces also fired with heavy weapons and launched rockets at residential buildings in several districts of the city. As a result of the shelling, four civilians died.;Kyiv
1;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR52320;2022-02-26;Battles;Armed clash;3.88;1;On 26 February 2022, there was an armed clash between the Russian and Ukrainian military forces in Kyiv - Shevchenkivskyi. During the clashes, Russian forces fired at a hospital, killing one child and wounding five people.;Kyiv - Shevchenkivskyi
1;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR54740;2022-02-26;Battles;Armed clash;0.51;0;On 26 February 2022, Ukrainian forces clashed with Russian forces north-east of Kyiv. Ukrainian forces halted 14 Russian BTGs, preventing them from reaching the capital. Casualties unknown.;Kyiv
1;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR52369;2022-02-27;Strategic developments;Disrupted weapons use;0.51;0;Interception: On 27 February 2022, the Ukrainian air force shot down a Russian missile in Kyiv region. There were no casualties.;Kyiv
1;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR52370;2022-02-27;Battles;Armed clash;0.51;0;On 27 February 2022, a Ukrainian aircraft shot down two Russian helicopters to the north of Kyiv. Casualties unknown.;Kyiv
1;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR52371;2022-02-27;Violence against civilians;Attack;0.51;3;On 27 February 2022, diversionary group of the Russian soldiers opened fire on a civilian car carrying a family with three children in Kyiv. The parents and one child were killed.;Kyiv
1;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR52372;2022-02-27;Violence against civilians;Attack;0.51;1;On 27 February 2022, Russian military forces shot at a civilian car and killed a priest of Ukrainian Orthodox Christian Church in Kyiv region.;Kyiv
1;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR52427;2022-02-28;Explosions/Remote violence;Shelling/artillery/missile attack;0.51;0;On 28 February 2022, the Russian military forces launched missiles at Kyiv. One of the missiles was intercepted by the Ukrainian military. Three people were wounded.;Kyiv
1;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR52494;2022-03-01;Explosions/Remote violence;Shelling/artillery/missile attack;3.88;5;On 1 March 2022, Russian military forces fired missiles at the TV tower in Kyiv - Shevchenkivskyi. Five people were killed, including a camera operator. Five people were injured.;Kyiv - Shevchenkivskyi
1;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR52490;2022-03-01;Strategic developments;Change to group/activity;0.51;0;Change to armed group: On 1 March 2022, a unit of Belarusian volunteers joined the Azov territorial defense battalion. [coded to Kyiv];Kyiv
1;Kyiv: Saint-Sophia Cathedral and Related Monastic Buildings Kyiv-Pechersk Lavra;UKR52491;2022-03-01;Battles;Armed clash;0.51;0;On 1 March 2022, late evening, two Ukrainian Mig-29, aided by C-300 missile systems, shot down two Su-35 Russian fighter jets in Kyiv oblast, Kyiv. One Ukrainian jet was also shot down, the pilot was missing. Casualties unknown.;Kyiv
