id,category,name,author,type,date,year_incident,place_incident,google_maps_link,circumstances,url,original_name,date_normalized,year_for_timeline
5147,Painting,Morning village,Vladimir Podlevsky,Painting,1990,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5147,Rankove selo,1990,1990.0
5132,Painting,Egypt. Old city. Etude.,Danylo Bezuhlyi,Painting,1959,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5132,Yehypet. Stare misto. Etiud.,1959,1959.0
5138,Painting,Apricots have bloomed,Viktor Spirin,Painting,1990,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5138,Abrykosy zakvitly,1990,1990.0
5130,Painting,With all the family,Petro Ignatiev,Painting,,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5130,Vsiieiu ridneiu,,
5137,Painting,Untitled,Sergey Sinitsyn,Painting,1993,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5137,Bez Nazvy,1993,1993.0
5140,Painting,Swampy lake,Viktor Spirin,Painting,1992,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5140,Zabolochene ozero,1992,1992.0
5135,Painting,Warsaw at night,Anatolii Platonov,Painting,1993,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5135,Varshava vnochi,1993,1993.0
5133,Painting,Egypt. Pyramids. Etude.,Danylo Bezuhlyi,Painting,1959,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5133,Yehypet. Piramidy. Etiud.,1959,1959.0
5136,Painting,Untitled,Sergey Sinitsyn,Painting,1993,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5136,Bez Nazvy,1993,1993.0
5139,Painting,Old quarry. Study,Viktor Spirin,Painting,1984,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5139,Staryi karer. Etud,1984,1984.0
5131,Painting,Silence,Viktor Tolochko,Painting,1968,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5131,Tysha,1968,1968.0
5120,Painting,Meeting (Homeless F.I.),Gennadiy Puzyk,Painting,1991,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5120,Zystrich (Bomzh F.I.),1991,1991.0
5125,Painting,Green day,Ivan Starenkov,Painting,1993,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5125,Zelenyi den,1993,1993.0
5121,Painting,After the rain,Alexey Elizarov,Painting,1992,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5121,Pislia doshchu,1992,1992.0
5124,Painting,Foggy morning,German Rizhkov,Painting,1993,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5124,Tumannyi ranok,1993,1993.0
5129,Painting,Kakhovka,Yevsey Moiseenko,Painting,1966,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5129,Kakhovka,1966,1966.0
5126,Painting,"Oh, it's good to live in a Soviet country",Ivan Starenkov,Painting,1992,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5126,"Ekh, dobre u kraini radianskii zhyty",1992,1992.0
5119,Painting,Summer,Alexander Kalinsky,Painting,1992,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5119,Lito,1992,1992.0
5128,Painting,Portrait of actress K. Litvinenko,Isaac Tartakovsky,Painting,1959,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5128,Portret aktrysy K. Lytvynenko,1959,1959.0
5127,Painting,Summer evening,Volodymyr Yatsenko,Painting,,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5127,Litniy vechir,,
5122,Painting,Thistle,Alexey Elizarov,Painting,1991,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5122,Budiak,1991,1991.0
5114,Painting,Oksana,Lazar Stirmer,Painting,1987,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5114,,1987,1987.0
5117,Painting,Worker,Lazar Stirmer,Painting,1969,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5117,Robitnyk,1969,1969.0
5118,Painting,Sedniv. Old church,Alexander Kalinsky,Painting,1992,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5118,Sedniev. Stara Tserkva,1992,1992.0
5110,Painting,Powder snow,Vladlen Vaganov,Painting,1992,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5110,Snihova porosha,1992,1992.0
5116,Painting,Blacksmith M. Shchavinsky,Lazar Stirmer,Painting,1977,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5116,Koval M. Shchavynskyi,1977,1977.0
5113,Painting,Kazantip,Pavlo Shulga,Painting,1987,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5113,Kazantyp,1987,1987.0
5111,Painting,Still life with nuts,Pavlo Shulga,Painting,1992,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5111,Natiurmort z horikhamy,1992,1992.0
5109,Painting,Colors of autumn,Vladlen Vaganov,Painting,1992,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5109,Farby oseni,1992,1992.0
5108,Painting,On the beach,Lazar Stirmer,Painting,1958,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5108,Na pliazhi,1958,1958.0
5115,Painting,Girl from Vietnam,Lazar Stirmer,Painting,1987,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5115,Divchyna z Vietnamu,1987,1987.0
5097,Painting,Still life with a candlestick,Ihor Platonov,Painting,1989,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5097,Natiurmort zi svichnykom,1989,1989.0
5102,Painting,Willow,Alexander Kalinsky,Painting,1991,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5102,Verba,1991,1991.0
5096,Painting,Urban motif,Ihor Platonov,Painting,1991,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5096,Miskyi motyv,1991,1991.0
5107,Painting,Self-portrait,Gennadiy Puzyk,Painting,1989,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5107,Avtoportret,1989,1989.0
5104,Painting,Artist,Gennadiy Puzyk,Painting,1992,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5104,Khudozhnyk,1992,1992.0
5098,Painting,Mallows are blooming,Alexander Kalinsky,Painting,1992,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5098,Malvy kvitnut,1992,1992.0
5099,Painting,Good day,Alexander Kalinsky,Painting,1990,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5099,Dobryi den,1990,1990.0
5105,Painting,The Girl with the Peacock (fairy tale),Gennadiy Puzyk,Painting,1991,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5105,Divchynka z pavychem (Kazka),1991,1991.0
5100,Painting,Novgorod. Cloudy day,Alexander Kalinsky,Painting,1991,2022,The Oleksii Shovkunenko Kherson Regional Art Museum,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en",It was taken out of the Kherson Art Museum by representatives of the russian federation,https://war-sanctions.gur.gov.ua/en/stolen/objects/5100,Novhorod. Pokhmurii Den,1991,1991.0
