id,url,category,name,author,type,cration_date,original_name,circumstances,year_incident,place_incident,latitude,longitude,country,museum_origin,description,links,year_clean,period,has_coordinates,has_author
4667,https://war-sanctions.gur.gov.ua/en/stolen/objects/4667,Painting,At home / U ridnoho domu,Anatoly Gorbenko,Painting,1976,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,On the back on canvas or on a stretcher,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
4746,https://war-sanctions.gur.gov.ua/en/stolen/objects/4746,Painting,Violist V. Grot / Altyst V. Hrot,Max Birstein,Painting,1983,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,Violist V. Grot / Altyst V. Hrot,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
5188,https://war-sanctions.gur.gov.ua/en/stolen/objects/5188,Painting,Tanya Borodina (music school student) / Tania Borodyna (studentka muzychnogo uchilysha),Lazar Stirmer,Painting,1961,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,Tanya Borodina (music school student) / Tania Borodyna (studentka muzychnogo uchilysha),"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
5194,https://war-sanctions.gur.gov.ua/en/stolen/objects/5194,Painting,On the Koshova River / Na richtsi Kocheviy,Viktor Trapenok,Painting,1988,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,On the Koshova River / Na richtsi Kocheviy,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
5177,https://war-sanctions.gur.gov.ua/en/stolen/objects/5177,Painting,Enlightenment / Osiaiannia,Ksenia Stetsenko,Painting,2002,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,On the back on canvas or on a stretcher,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
5179,https://war-sanctions.gur.gov.ua/en/stolen/objects/5179,Painting,Self-portrait / Avtoportret,Leonid Brummer,Painting,1947,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,On the back on cardboard or on a stretcher,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
5182,https://war-sanctions.gur.gov.ua/en/stolen/objects/5182,Painting,Tennis player / Tenisystka,Felix Kider,Painting,1979,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,On the back on canvas or on a stretcher,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
5184,https://war-sanctions.gur.gov.ua/en/stolen/objects/5184,Painting,Portrait of a father / Portret batka,Felix Kider,Painting,1985,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,Portrait of a father / Portret batka,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
5178,https://war-sanctions.gur.gov.ua/en/stolen/objects/5178,Painting,Vydubychi Monastery / Vydubets’kyy monastyr,Leonid Brummer,Painting,1912,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,Vydubychi Monastery / Vydubets’kyy monastyr,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
5181,https://war-sanctions.gur.gov.ua/en/stolen/objects/5181,Painting,"""The sky was already breathing autumn"" / ""Vzhe nebo osinniu dykhalo""",Leonid Brummer,Painting,1948,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,"""The sky was already breathing autumn"" / ""Vzhe nebo osinniu dykhalo""","https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
5186,https://war-sanctions.gur.gov.ua/en/stolen/objects/5186,Painting,Kherson alfater / Khersonskiy alfater,Felix Kider,Painting,2001,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,Kherson alfater / Khersonskiy alfater,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
5180,https://war-sanctions.gur.gov.ua/en/stolen/objects/5180,Painting,Evening in Kazakhstan / Vechir u Kazakhstani,Leonid Brummer,Painting,1947,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,Evening in Kazakhstan / Vechir u Kazakhstani,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
5185,https://war-sanctions.gur.gov.ua/en/stolen/objects/5185,Painting,Portrait of a woman in red (Oksana) / Portret zhinki v chervonomu (Oksana),Felix Kider,Painting,1985,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,Portrait of a woman in red (Oksana) / Portret zhinki v chervonomu (Oksana),"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
5183,https://war-sanctions.gur.gov.ua/en/stolen/objects/5183,Painting,Female portrait (L. Popova) / Zhinochyy portret (L.Popova),Felix Kider,Painting,1982,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,Female portrait (L. Popova) / Zhinochyy portret (L.Popova),"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
5167,https://war-sanctions.gur.gov.ua/en/stolen/objects/5167,Painting,Memory / Pam’iat,Ivan Shatsky,Painting,1979,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,"Painting, multi-figure composition","https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
5175,https://war-sanctions.gur.gov.ua/en/stolen/objects/5175,Painting,Autumn still life / Osinniy natiurmort,Ksenia Stetsenko,Painting,2002,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,Autumn still life / Osinniy natiurmort,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
5166,https://war-sanctions.gur.gov.ua/en/stolen/objects/5166,Painting,"Hayet (Life). From the series ""About the Earth"" / Khaiet (Zhyttia). Z serii ""Pro zemliu""",Horace Chernukhin,Painting,1975,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,"Hayet (Life). From the series ""About the Earth"" / Khaiet (Zhyttia). Z serii ""Pro zemliu""","https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
5173,https://war-sanctions.gur.gov.ua/en/stolen/objects/5173,Painting,In memory of Sergei Parajanov / Pam’yati Serhiya Paradzhanova,Ksenia Stetsenko,Painting,2002,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,In memory of Sergei Parajanov / Pam’yati Serhiya Paradzhanova,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
5174,https://war-sanctions.gur.gov.ua/en/stolen/objects/5174,Painting,Heat / Speka,Ksenia Stetsenko,Painting,2002,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,On the back on cardboard or on a stretcher,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
5168,https://war-sanctions.gur.gov.ua/en/stolen/objects/5168,Painting,Portrait of a veteran of the Great Patriotic War Skotnikov V.P. / Portret veterana V.V.Viyny Skotnikova V.P,Vladlen Vaganov,Painting,1974,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,Portrait of a veteran of the Great Patriotic War Skotnikov V.P. / Portret veterana V.V.Viyny Skotnikova V.P,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
5169,https://war-sanctions.gur.gov.ua/en/stolen/objects/5169,Painting,Untitled / Bez Nazvy,Ivan Starenkov,Painting,2002,,"2022 Place of the incident: The Oleksii Shovkunenko Kherson Regional Art Museum Coordinates (Lat, Lon): 46.62979067231111, 32.609546919505945 Place of last known stay: Links https://ngl.media/2024/08/28/spetsialna-kulturna-operatsiya/?fbclid=IwY2xjawGqyBFleHRuA2FlbQIxMAABHe1_ufkEgAdSCsW0k1f84nJcITYe33pDsLXwR07nwmaFxmhHcpG-Ig9YbA_aem__oS_9KTVMyCRhMuFlOlwxQ Archive links https://archive.ph/2024.11.06-074654/https://ngl.media/2024/10/31/zminenyj-stan-svidomosti/",2022,The Oleksii Shovkunenko Kherson Regional Art Museum,,,,,On the back on canvas or on a stretcher,"https://maps.google.com/?q=46.62979067231111, 32.609546919505945&ll=46.62979067231111, 32.609546919505945&z=13&hl=en; https://www.facebook.com/DefenceIntelligenceofUkraine",2022,2022+ (Full-scale invasion),False,True
